country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,country1,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,check,id5,m,main_source_info,ill,mental_health_ind,mental_health_hh,worried_cause_1,worried_cause_2,worried_cause_3,worried_cause_4,worried_cause_5,worried_cause_6,worried_cause_7,worried_cause_8,worried_cause_9,worried_cause_10,health_insurance,healthcare_services,seek_health,access_healthcare,HC_unable_access_1,HC_unable_access_2,HC_unable_access_3,HC_unable_access_4,HC_unable_access_5,HC_unable_access_6,HC_unable_access_7,HC_unable_access_8,HC_unable_access_9,HC_unable_access_10,alternative_HC_1,alternative_HC_2,alternative_HC_3,alternative_HC_4,alternative_HC_5,alternative_HC_6,alternative_HC_7,safety_comm,exp_violence,exp_discrim,change_discrim,safety_home,reason_less_safe_1,reason_less_safe_2,reason_less_safe_3,reason_less_safe_4,reason_less_safe_5,reason_less_safe_6,reason_less_safe_7,reason_less_safe_8,reason_less_safe_9,reason_less_safe_10,reason_less_safe_11,GBV_frequency,know_harrass,know_physical,know_FGM,know_sexual,know_resources,know_online,know_emotional,know_communicate,know_child_marriage,know_dont_know,recent_kind,perp_spouse,perp_other_fam,perp_friend,perp_colleague,perp_boss,perp_client,perp_teacher,perp_neigh,perp_healthw,perp_comm_lead,perp_rel_lead,perp_security,perp_other,help_family,help_friend,help_colleague,help_client,help_teacher,help_police,help_health,help_helpline,help_social,help_non,help_neighbour,help_religious,help_online,help_other,help_no,help_don,help_refused,seek_help,where_friendly,where_family,where_rel_leader,where_centres,where_comm_lead,where_friends,where_helpline,where_police,where_health,where_cso,where_other,info_prevention,info_shelter_food,info_talk,info_psychosocial,info_insurance,info_protection,info_police,info_medical,info_financial,info_legal,info_onestop,info_other,need_health,need_food,need_water,need_hygiene,need_shelter,need_tenure,need_education,need_income,need_safety,need_other,id2,n,id4,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Eswatini,Women,Primary,,32,Married,12,1,Formal employee,yes,,No,,yes,yes,yes,yes,yes,yes,yes,No,,,,,yes,,9,,yes,,No,No,,,yes,No,No,,No,No,,,7,No,3,yes,,,,,0,Rural,,,No,,1,0,1,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,No,E839,17,Formal employee,1,,yes,Some food needs,Nonmissing conflict (5),0-32-1,,Other,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,,,,,,,,The same feeling,No,No,"No, it didn’t change",Feel safer,,,,,,,,,,,,Happens very often,No,No,No,No,Yes,No,No,No,No,No,Denial of resources,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,17-0-32-2-2-4,4,0-32-2,0,A lot,"No, stayed the same",No,ESA,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Eswatini,Women,Secondary,,30,Single,5,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,No,yes,No,,,,,,2,,,,,,,,0,Rural,,,No,,0,0,,,yes,,,,,,,,,,,,,,,,,No,E2548,17,,,,,,Using only (2),,,Radio/Television/Newspaper,No,Yes,Yes,No,No,No,No,No,No,No,No,,,No,,No,Didn’t need any healthcare services,,,,,,,,,,,,,,,,,,Feel safer,No,No,"No, it didn’t change",Feel safer,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,Physical violence,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,17-0-30-3-1-9,9,0-30-3,0,,"Yes, increased",No,ESA,4-5,30-34,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Eswatini,Women,Primary,,40,Married,6,1,Own Account Worker,No,,yes,,No,No,No,No,No,yes,No,yes,,,,,yes,,"Community, including family and friends",,yes,,No,No,,,No,yes,No,,No,No,,,2,No,0,No,,,,,0,Urban,,,No,,0,0,1,,No,yes,Yes,Yes,Yes,,,,,,,,,,,,,No,E881,17,Other,1,1,No,,Nonmissing conflict (5),0-40-2,,"Community,family and friends",No,Yes,No,No,No,No,No,No,No,No,No,,,No,,No,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,Feel safer,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,17-0-40-2-2-2,2,0-40-2,0,A lot,"Yes, increased",,ESA,6-7,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Eswatini,Women,Secondary,,48,Living with partner/Cohabiting,8,0,Formal employee,No,,No,,No,No,No,No,No,yes,yes,yes,,,,,yes,,,,No,,,No,,,,,,,No,No,,,1,yes,0,No,,,,,0,Rural,,,,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,E1100,17,Formal employee,1,,yes,Some food needs,Master only (1),0-48-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,8 and more,45-49,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Eswatini,Women,Secondary,,48,Married,11,1,Own Account Worker,yes,,No,,yes,yes,yes,No,yes,yes,yes,yes,No,No,No,No,yes,No,Radio/Television/Newspaper,,yes,,yes,yes,,,yes,yes,No,,No,No,,,4,No,0,,,,,,0,Rural,,,No,,0,0,1,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,No,E471,17,Own Account Worker,1,,No,,Nonmissing conflict (5),0-47-3,,Radio/Television/Newspaper,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Longer waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,17-0-48-3-2-2,2,0-48-3,0,A lot,"Yes, increased",,ESA,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Eswatini,Women,Primary,,33,Single,13,1,Employer,yes,,yes,,No,No,,No,No,No,No,yes,,,,,yes,,,,yes,,No,No,,,No,No,No,,No,No,,,7,yes,0,,,,,,0,Rural,,,No,,0,0,,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,No,E899,17,Did not work (not in the labor force),1,1,yes,Some food needs,Nonmissing conflict (5),0-33-2,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,No,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,17-0-33-2-1-3,3,0-33-2,0,A lot,,,ESA,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Eswatini,Men,Primary,,29,Widowed,5,1,Own Account Worker,yes,,yes,,yes,yes,yes,yes,No,yes,yes,yes,,,,,yes,,Public service announcement/speaker,,yes,,yes,No,,,yes,yes,No,,No,No,,,2,,0,No,,,,,0,Rural,,,No,,0,0,1,,yes,No,No,Yes,No,,,,,,,,,,,,,No,E293,17,Other,1,1,yes,,Nonmissing conflict (5),1-29-2,,Public announcement/speaker,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,No,Longer waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,The same feeling,No,No,"Yes, it increased",Feel safer,,,,,,,,,,,,Happens very often,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,17-1-29-2-4-1,1,1-29-2,0,A lot,"No, stayed the same",No,ESA,4-5,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Eswatini,Women,Primary,,50,Married,22,1,,,,,,,,,,,,,,,,,,,,Health centre/Family doctor,,,,No,,,,yes,yes,No,,,,,,7,,,,,,,,0,Rural,,,No,,0,0,1,,No,,,,,,,,,,,,,,,,,No,E3252,17,,,,,,Using only (2),,,Community health worker/volunteer,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,No,,No,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,The same feeling,No,No,"Yes, it increased",Feel safer,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,17-0-50-2-2-1,1,0-50-2,0,A lot,"Yes, increased",,ESA,8 and more,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Eswatini,Men,Secondary,,34,Single,10,0,,,,,,,,,,,,,,,,,,,,Health centre/Family doctor,,,,No,,,,No,No,No,,,,,,1,,,,,,,,0,Rural,,,No,,0,0,1,,yes,,,,,,,,,,,,,,,,,No,E2689,17,,,,,,Using only (2),,,Community health worker/volunteer,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,,,,,,,,The same feeling,No,No,,Feel safer,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,17-1-34-3-1-3,3,1-34-3,0,A lot,"No, stayed the same",,ESA,8 and more,30-34,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Eswatini,Women,Secondary,,25,Married,3,0,Did not work (not in the labor force),,,,,yes,yes,yes,No,yes,yes,yes,No,yes,No,No,No,yes,No,Radio/Television/Newspaper,,yes,,yes,No,,,yes,yes,No,,No,No,,,1,yes,1,No,,,,,0,Rural,,,No,,0,0,0,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,No,E1208,17,Did not work (not in the labor force),,1,yes,No food needs,Nonmissing conflict (5),0-25-5,,Radio/Television/Newspaper,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Longer waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,Feel safer,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,17-0-25-3-2-7,7,0-25-3,0,A lot,"Yes, increased",,ESA,2-3,25-29,25-34,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Eswatini,Men,Technical,,62,Separated/Divorced,7,1,Retired/Pension,,,No,,yes,No,yes,No,No,No,yes,yes,,,,,yes,,,,yes,,,No,,,,,,,No,No,,,2,yes,1,No,,,,,0,Rural,,,,,,,,,yes,yes,Yes,No,No,,,,,,,,,,,,,,E1073,17,Retired/Pension,1,,yes,All food needs,Master only (1),1-62-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,6-7,>=60,>60,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Eswatini,Women,Secondary,,29,Separated/Divorced,4,1,,,,,,,,,,,,,,,,,,,,Health centre/Family doctor,,,,yes,,,,No,yes,Yes,,,,,,2,,,,,,,,0,Rural,,,Yes,,1,0,1,,yes,,,,,,,,,,,,,,,,,Yes,E2993,17,,,,,,Using only (2),,,Community health worker/volunteer,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Longer waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,Feel less safe,No,Yes,"No, it didn’t change",Feel less safe,No,Yes,No,No,No,No,No,No,No,No,,Happens very often,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Denial to communicate with other people,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,17-0-29-3-3-1,1,0-29-3,0,A lot,"Yes, increased",No,ESA,4-5,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Eswatini,Men,Secondary,,23,Single,8,1,Other,,,,,No,No,No,No,No,yes,No,No,,,,,yes,,Radio/Television/Newspaper,,yes,No,No,yes,,,No,yes,No,,No,No,,,3,No,0,No,,,,,0,Rural,,,No,,1,0,,,No,No,No,Yes,Yes,,,,,,,,,,,,,No,E967,17,Other,,1,No,,Nonmissing conflict (5),1-25-3,,Radio/Television/Newspaper,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,,,Yes,"Yes, we tried; accessed some, but other no",No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,The same feeling,No,No,"No, it didn’t change",Feel safer,,,,,,,,,,,,,No,No,Yes,No,No,No,No,Yes,No,No,Denial to communicate with other people,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,17-1-23-3-1-15,15,1-23-3,0,A little bit,,No,ESA,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Eswatini,Women,Secondary,,18,Single,6,0,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,No,,,,yes,yes,No,,,,,,1,,,,,,,,0,Rural,,,No,,0,0,0,,No,,,,,,,,,,,,,,,,,Yes,E2937,17,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Shorter waiting time as before COVID-19   outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,Feel less safe,No,No,"Yes, it increased",Feel safer,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,17-0-18-3-1-5,5,0-18-3,0,A lot,"Yes, increased",,ESA,6-7,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
Eswatini,Women,Technical,,28,Single,5,1,Formal employee,No,,yes,,yes,yes,yes,No,yes,yes,yes,yes,No,No,No,No,yes,No,Non-governmental organization/Civil society organization,,No,,yes,yes,,,No,No,No,,No,No,,,3,yes,1,No,,,,,0,Rural,,,No,,0,0,1,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,No,E861,17,Not employed,1,1,yes,Most food needs,Nonmissing conflict (5),0-28-4,,NGO/CSO,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Had to go repeatedly as doctors are not available during COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Denial of resources,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,17-0-28-5-1-1,1,0-28-5,0,A lot,"No, stayed the same",No,ESA,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Eswatini,Men,Tertiary,,47,Married,6,1,,,,,,,,,,,,,,,,,,,,Internet and social media ,,,,No,,,,No,yes,Yes,,,,,,2,,,,,,,,0,Urban,,,No,,0,0,1,,yes,,,,,,,,,,,,,,,,,No,E2788,17,,,,,,Using only (2),,,"Internet,social media",No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,,,,,,,,The same feeling,No,Yes,"Yes, it increased",The same feeling of safety,,,,,,,,,,,,Happens very often,No,Yes,No,No,No,Yes,Yes,No,No,No,Online/Internet bullying,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,17-1-47-4-2-1,1,1-47-4,0,A lot,"Yes, increased",No,ESA,6-7,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Eswatini,Men,Secondary,,32,Married,6,1,Formal employee,No,,yes,,No,yes,No,No,No,yes,yes,No,,,,,yes,,Health centre/Family doctor,,yes,,No,No,,,No,yes,No,,No,No,,,3,No,0,No,,,,,0,Rural,,,No,,1,0,1,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,No,E1141,17,Other,1,1,yes,,Nonmissing conflict (5),1-32-4,,Community health worker/volunteer,No,Yes,Yes,No,No,No,No,No,No,No,No,,,No,,No,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,Feel safer,No,No,"Yes, it decreased",Feel safer,,,,,,,,,,,,Happens very often,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Child and or forced marriage,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,17-1-32-3-2-3,3,1-32-3,0,A lot,"No, stayed the same",No,ESA,6-7,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Eswatini,Women,Primary,,35,Separated/Divorced,6,1,,,,,,,,,,,,,,,,,,,,Radio/Television/Newspaper,,,,yes,,,,yes,yes,No,,,,,,2,,,,,,,,0,Rural,,,No,,0,0,1,,No,,,,,,,,,,,,,,,,,No,E2808,17,,,,,,Using only (2),,,Radio/Television/Newspaper,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Longer waiting time as before COVID-19 outbreak,Yes,Didn’t need any healthcare services,,,,,,,,,,,,,,,,,,Feel safer,No,No,"Yes, it increased",Feel safer,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,17-0-35-2-3-1,1,0-35-2,0,A lot,"Yes, increased",,ESA,6-7,35-39,35-44,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Eswatini,Men,Secondary,,28,Married,12,0,Not employed,,,,,yes,yes,yes,No,No,yes,No,No,,,,,yes,,Radio/Television/Newspaper,,yes,,No,yes,,,No,No,Yes,,No,No,,,1,yes,2,No,,,,,0,Rural,,,No,,0,0,0,,No,yes,Yes,Yes,Yes,,,,,,,,,,,,,No,E1403,17,Other,,1,No,No food needs,Nonmissing conflict (5),1-28-3,,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,No,No,No,,,No,,No,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,The same feeling,Yes,Yes,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,17-1-28-3-2-5,5,1-28-3,1,A lot,"No, stayed the same",,ESA,8 and more,25-29,25-34,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Eswatini,Women,Secondary,,23,Single,1,0,Did not work (not in the labor force),,,,,yes,yes,yes,yes,yes,No,yes,yes,No,No,No,No,yes,No,,,No,,,yes,,,,,,,No,No,,,0,No,1,No,,,,,0,Rural,,,,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,E342,17,Did not work (not in the labor force),,1,No,,Master only (1),0-23-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESA,1,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
Eswatini,Women,Tertiary,,27,Single,2,0,Formal employee,yes,,No,,yes,yes,yes,No,No,yes,yes,No,,,,,yes,,Internet and social media ,,yes,,No,No,,,yes,yes,No,,No,No,,,0,yes,0,No,,,,,0,Urban,,,No,,0,1,1,,yes,yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,E730,17,Formal employee,1,,No,Some food needs,Nonmissing conflict (5),0-27-4,,"Internet,social media",Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,No,"Yes, we tried; able to access",,,,,,,,,,,,,,,,,,Feel less safe,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,Yes,No,No,No,No,No,No,No,No,No,Sexual harassment,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,17-0-27-4-1-3,3,0-27-4,0,A lot,"Yes, increased",No,ESA,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Eswatini,Women,Secondary,,24,Single,5,0,Informal/no insurance employee,No,,yes,,yes,yes,yes,No,No,yes,No,yes,No,No,No,No,yes,No,Health centre/Family doctor,,yes,No,No,No,,,No,No,No,,yes,yes,,,1,yes,1,No,,,,,0,Rural,,,No,,0,0,1,,No,yes,Yes,Yes,Yes,,,,,,,,,,,,,No,E638,17,Other,1,1,yes,Most food needs,Nonmissing conflict (5),0-24-3,,Community health worker/volunteer,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,No,"Yes, we tried; accessed some, but other no",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Feel safer,No,No,"No, it didn’t change",Feel safer,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,17-0-24-3-1-21,21,0-24-3,0,A lot,,,ESA,4-5,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
Eswatini,Women,Primary,,40,Single,7,1,Own Account Worker,No,,yes,,yes,yes,yes,No,No,yes,yes,yes,No,yes,No,yes,yes,No,Radio/Television/Newspaper,,yes,,yes,yes,,,yes,yes,No,,No,No,,,3,yes,0,No,,,,,0,Rural,,,No,,0,0,1,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,Yes,E1753,17,Other,1,1,yes,Some food needs,Nonmissing conflict (5),0-40-2,,Radio/Television/Newspaper,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Had to go repeatedly as doctors are not available during COVID-19 outbreak,Yes,Didn’t need any healthcare services,,,,,,,,,,,,,,,,,,Feel less safe,No,No,"No, it didn’t change",Feel safer,,,,,,,,,,,,Happens very often,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,17-0-40-2-1-1,1,0-40-2,0,A lot,"Yes, increased",No,ESA,6-7,40-44,35-44,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
