country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Albania,Men,Secondary,1013,27,Single,3,0,Formal employee,,No,No,Decreased,No,,No,No,,yes,,yes,,,,,yes,No,Internet and social media ,No,yes,yes,No,No,yes,yes,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Albania,Men,Primary,1687,39,Married,4,1,Employer,,No,No,Decreased,yes,yes,yes,No,No,yes,yes,yes,yes,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Women,Tertiary,1107,32,Single,12,0,Formal employee,,No,No,Decreased,yes,,yes,No,,yes,,yes,,,,,,,Radio/Television/Newspaper,yes,yes,yes,No,No,yes,No,No,yes,Yes,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,8 and more,30-34,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Tertiary,1308,27,Single,4,1,Formal employee,,No,No,No change,yes,No,No,No,No,yes,yes,yes,,No,No,No,yes,No,Internet and social media ,yes,No,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Albania,Men,Primary,1751,64,Married,2,0,Did not work (not in the labor force),,No,,,No,,,No,,yes,,,yes,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,yes,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Secondary,1612,25,Single,3,0,,,yes,yes,,yes,,yes,yes,,yes,,yes,,,,,yes,,Radio/Television/Newspaper,yes,yes,yes,No,No,yes,No,No,yes,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Secondary,3194,19,Single,5,1,Other,,,,,yes,yes,yes,No,yes,yes,yes,yes,,,,,yes,No,"Community, including family and friends",yes,No,No,yes,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Albania,Women,Primary,1854,54,Married,4,0,,,No,,,yes,,yes,yes,,yes,,yes,No,yes,yes,No,No,No,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,50-54,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Secondary,1453,22,Single,6,1,Formal employee,,yes,No,,yes,yes,yes,yes,yes,yes,yes,yes,No,No,No,No,yes,,Internet and social media ,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Albania,Men,Secondary,1377,50,Married,3,0,Formal employee,,No,No,No change,No,,No,No,,yes,,yes,yes,No,,No,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,yes,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Secondary,1728,62,Widowed,2,0,Retired/Pension,,No,,,No,,yes,No,,yes,,yes,,,,,No,,Radio/Television/Newspaper,No,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Albania,Men,Secondary,1458,56,Married,3,0,Other,,No,,,,,No,,,No,,yes,yes,yes,,yes,yes,,Radio/Television/Newspaper,yes,No,No,No,No,No,yes,No,No,No,,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,55-60,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Tertiary,3084,25,Single,3,0,Formal employee,,No,No,No change,No,,,No,,yes,,,,,,,,,Internet and social media ,No,yes,yes,No,yes,No,No,No,yes,,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Primary,1604,58,Married,5,0,Employer,yes,No,No,No change,No,,yes,No,,yes,,yes,yes,yes,,yes,yes,,Radio/Television/Newspaper,yes,yes,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,55-60,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Secondary,1263,28,Single,4,0,,,No,yes,,,,No,,,No,,yes,,,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,yes,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Tertiary,3090,35,Single,2,0,Formal employee,,No,No,Decreased,yes,,,yes,,yes,,,,,,,yes,No,Radio/Television/Newspaper,yes,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Primary,2135,43,Married,5,1,Did not work (not in the labor force),,yes,,,yes,yes,No,No,yes,yes,yes,yes,yes,yes,yes,No,yes,,Radio/Television/Newspaper,yes,yes,yes,No,No,No,No,No,yes,No,Yes,yes,yes,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Men,Secondary,1119,29,Married,6,1,Not employed,,No,,,yes,yes,yes,No,yes,yes,yes,yes,yes,No,,No,yes,,Radio/Television/Newspaper,yes,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Women,Secondary,1909,25,Widowed,2,1,Formal employee,,No,No,No change,No,No,yes,No,No,yes,yes,yes,,No,No,No,No,No,Internet and social media ,yes,yes,yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Albania,Men,Secondary,1609,48,Married,6,1,Not employed,,No,,,yes,yes,No,No,yes,yes,yes,yes,yes,No,No,No,No,,Internet and social media ,No,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Men,Tertiary,3048,30,Single,5,0,Formal employee,,No,No,Decreased,yes,,,No,,yes,,,,,,,,,Public service announcement/speaker,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Secondary,1157,50,Married,8,1,Did not work (not in the labor force),,yes,,,yes,yes,No,No,yes,yes,yes,yes,yes,yes,yes,yes,yes,,Radio/Television/Newspaper,yes,yes,yes,yes,No,No,No,No,yes,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,8 and more,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Women,Secondary,1617,63,Married,2,0,Retired/Pension,,yes,,,No,,No,No,,yes,,yes,yes,,,,,,Radio/Television/Newspaper,No,yes,yes,No,No,No,No,No,No,Yes,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Tertiary,1158,64,Married,9,0,Contributing family workers ,,No,,,No,,,No,,yes,,,No,,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,8 and more,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Tertiary,3058,25,Single,2,0,Other,,No,,,yes,,yes,yes,,yes,,yes,,,,,yes,,Internet and social media ,yes,yes,yes,yes,yes,yes,yes,No,yes,,,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Men,Tertiary,3228,20,Single,5,0,Other,,No,,,yes,,,No,,yes,No,No,,,,,,,"Community, including family and friends",yes,No,No,yes,No,yes,yes,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Men,Secondary,1613,50,Married,3,0,Employer,No,No,No,No change,yes,,yes,yes,,yes,,yes,yes,,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Tertiary,3005,23,Single,3,0,Formal employee,,No,No,No change,yes,yes,yes,No,yes,yes,yes,yes,yes,,,,yes,,Internet and social media ,No,yes,yes,yes,yes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Tertiary,1910,22,Single,5,0,Other,,No,,,yes,,No,No,,yes,,yes,,,,,yes,No,Internet and social media ,yes,No,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Men,Secondary,1721,34,Married,5,1,Formal employee,,No,No,No change,yes,yes,yes,No,yes,yes,yes,yes,yes,No,,No,yes,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Men,Secondary,1985,26,Married,4,1,Own Account Worker,,yes,yes,,yes,yes,yes,No,yes,yes,yes,yes,No,No,No,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Women,Secondary,1035,53,Married,4,1,Not employed,,No,,,yes,,No,No,,yes,,yes,No,yes,yes,,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Women,Tertiary,1746,24,Married,3,1,Formal employee,,No,No,Increased,yes,yes,yes,No,No,yes,yes,yes,No,No,No,,No,No,Health centre/Family doctor,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,18-24,18-24,Tertiary Education and More,0,0,1,Partnered with children,0,0,Matched (3),1
Albania,Women,Tertiary,3150,23,Single,4,0,Other,,No,,,No,No,yes,No,No,yes,yes,yes,,,,,yes,No,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Tertiary,3199,26,Single,3,0,Formal employee,,No,No,No change,yes,,No,No,,yes,No,yes,,,,,No,,Internet and social media ,yes,yes,yes,No,No,yes,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Secondary,1914,53,Widowed,6,0,Not employed,,No,,,No,,,No,,yes,,,,,,,,No,Internet and social media ,yes,No,No,No,yes,No,yes,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,50-54,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Secondary,1627,55,Married,6,1,Not employed,,yes,,,No,yes,yes,No,No,yes,yes,yes,No,yes,No,yes,No,,Radio/Television/Newspaper,yes,yes,yes,yes,No,yes,No,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,55-60,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Men,Secondary,1047,21,Single,4,0,,,yes,yes,,yes,,No,No,,yes,,yes,,,,,yes,No,Internet and social media ,No,No,yes,No,No,No,yes,No,yes,No,Yes,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Tertiary,1378,60,Married,2,0,Formal employee,,No,No,No change,yes,,No,No,,yes,,yes,yes,,,,yes,yes,Official Government websites or other communication platforms,yes,No,No,No,No,No,yes,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Tertiary,3215,26,Single,3,0,Formal employee,,No,No,Decreased,yes,,No,No,,yes,,yes,,,,,yes,,Public service announcement/speaker,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Secondary,1128,55,Married,2,0,Not employed,,yes,,,yes,,yes,yes,,yes,,yes,yes,,,,,,Radio/Television/Newspaper,yes,yes,No,yes,No,No,yes,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,55-60,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Tertiary,1042,26,Single,2,0,,,yes,yes,,yes,,yes,yes,,yes,,yes,,,,,yes,No,Internet and social media ,yes,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Secondary,1111,19,Single,6,1,Other,,yes,,,yes,,yes,No,,yes,,yes,,,,,yes,,Radio/Television/Newspaper,yes,No,yes,yes,No,yes,yes,No,yes,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Albania,Women,Primary,2205,64,Widowed,3,0,Retired/Pension,,No,,,yes,,,No,,yes,,,,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Secondary,1622,45,Married,4,1,Formal employee,,No,No,No change,yes,yes,No,No,yes,yes,yes,yes,yes,No,No,No,,,Radio/Television/Newspaper,yes,yes,yes,No,No,yes,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Women,Primary,1303,70,Married,2,0,Retired/Pension,,,,,yes,No,No,No,No,yes,yes,yes,yes,No,,No,No,,Radio/Television/Newspaper,yes,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Tertiary,1156,23,Single,7,0,,,No,yes,,yes,,yes,yes,,yes,,yes,,,,,yes,,Radio/Television/Newspaper,No,yes,yes,yes,yes,yes,yes,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Men,Tertiary,1626,53,Married,2,0,Not employed,,yes,,,yes,,yes,yes,,yes,,yes,yes,No,No,No,,,Radio/Television/Newspaper,No,No,yes,No,No,No,No,No,No,Yes,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Tertiary,1468,50,Married,4,0,Formal employee,,No,No,No change,yes,yes,yes,No,No,yes,yes,yes,yes,yes,No,yes,No,,Health centre/Family doctor,yes,No,No,No,No,No,No,No,yes,No,No,No,No,yes,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,50-54,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Secondary,1257,55,Married,6,1,Employer,,yes,No,Decreased,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,yes,No,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,55-60,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Women,Primary,1287,50,Married,2,0,Did not work (not in the labor force),,No,,,No,,No,No,,yes,,yes,yes,,,,,,Radio/Television/Newspaper,yes,No,yes,No,No,yes,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Primary,1576,23,Married,5,0,,,yes,yes,,yes,,yes,yes,,yes,,yes,yes,No,,No,yes,No,Official Government websites or other communication platforms,yes,yes,No,No,No,No,No,No,No,No,No,No,yes,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Secondary Education or Less,1,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Secondary,1524,52,Married,3,0,Own Account Worker,,yes,No,Decreased,No,,No,No,,yes,,yes,,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Secondary,2168,57,Married,6,0,Did not work (not in the labor force),,yes,,,yes,No,yes,No,No,yes,yes,yes,yes,yes,,yes,yes,,Radio/Television/Newspaper,yes,No,No,No,yes,No,No,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,55-60,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Secondary,1011,22,Married,4,0,Did not work (not in the labor force),,No,,,yes,,yes,No,,yes,,yes,,,,,yes,No,Radio/Television/Newspaper,No,yes,yes,No,No,yes,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Secondary Education or Less,1,0,0,Partnered without children,0,0,Matched (3),1
Albania,Women,Tertiary,3176,25,Single,7,0,,,,yes,,yes,yes,No,No,No,yes,yes,yes,,,,,yes,,Internet and social media ,yes,yes,yes,yes,No,yes,yes,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Men,Tertiary,3126,24,Single,3,0,Formal employee,,No,No,No change,No,yes,No,No,No,yes,yes,yes,,,,,,,Radio/Television/Newspaper,No,yes,yes,yes,yes,yes,yes,,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Primary,1213,68,Married,2,0,Retired/Pension,,No,,,yes,,No,No,,yes,,yes,No,No,No,No,No,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,yes,Yes,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Secondary,1668,31,Single,7,0,Employer,,No,yes,,No,,,No,,yes,,,,,,,,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,30-34,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Albania,Men,Secondary,1260,27,Single,3,0,,,No,yes,,yes,,yes,No,,yes,,yes,,,,,yes,,Radio/Television/Newspaper,yes,yes,yes,No,No,yes,yes,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Albania,Women,Tertiary,3162,28,Married,2,1,,,yes,No,No change,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,"Community, including family and friends",yes,yes,yes,yes,yes,yes,yes,No,yes,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Albania,Men,Secondary,2113,48,Married,4,1,Employer,,No,No,No change,No,,,No,,yes,,,yes,yes,yes,,,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Albania,Men,Secondary,1523,45,Married,3,0,Not employed,,No,,,yes,,No,No,,yes,,yes,yes,No,,No,,,Radio/Television/Newspaper,yes,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,45-49,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Albania,Men,Primary,2139,28,Single,3,0,Not employed,,yes,,,yes,,yes,No,,yes,,yes,,,,,yes,,Internet and social media ,yes,No,No,No,No,yes,No,No,No,No,No,No,No,No,yes,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
