,country,year,wage,sex,ISO,currency,local_currency,break
8162,Guatemala,2010,276.67,M,GTM,USD,Quetzal (GTQ),True
8163,Guatemala,2010,2020.495,F,GTM,Local,Quetzal (GTQ),True
8164,Guatemala,2010,534.47,F,GTM,PPP,Quetzal (GTQ),True
8165,Guatemala,2010,250.751,F,GTM,USD,Quetzal (GTQ),True
8166,Guatemala,2008,2677.93,T,GTM,Local,Quetzal (GTQ),False
8167,Guatemala,2008,739.934,T,GTM,PPP,Quetzal (GTQ),False
8168,Guatemala,2008,354.222,T,GTM,USD,Quetzal (GTQ),False
8169,Guatemala,2007,2564.12,T,GTM,Local,Quetzal (GTQ),False
8170,Guatemala,2007,759.774,T,GTM,PPP,Quetzal (GTQ),False
8171,Guatemala,2007,334.161,T,GTM,USD,Quetzal (GTQ),False
8172,Guatemala,2006,2131.916,T,GTM,Local,Quetzal (GTQ),True
8173,Guatemala,2006,656.084,T,GTM,PPP,Quetzal (GTQ),True
8174,Guatemala,2006,280.418,T,GTM,USD,Quetzal (GTQ),True
8175,Guatemala,2006,2227.444,M,GTM,Local,Quetzal (GTQ),True
8176,Guatemala,2006,685.482,M,GTM,PPP,Quetzal (GTQ),True
8177,Guatemala,2006,292.983,M,GTM,USD,Quetzal (GTQ),True
8178,Guatemala,2006,1928.79,F,GTM,Local,Quetzal (GTQ),True
8179,Guatemala,2006,593.573,F,GTM,PPP,Quetzal (GTQ),True
8180,Guatemala,2006,253.7,F,GTM,USD,Quetzal (GTQ),True
8181,Guatemala,2005,2329.16,T,GTM,Local,Quetzal (GTQ),False
8182,Guatemala,2005,739.942,T,GTM,PPP,Quetzal (GTQ),False
8183,Guatemala,2005,305.106,T,GTM,USD,Quetzal (GTQ),False
8184,Guatemala,2004,1684.397,T,GTM,Local,Quetzal (GTQ),True
8185,Guatemala,2004,564.692,T,GTM,PPP,Quetzal (GTQ),True
8186,Guatemala,2004,211.967,T,GTM,USD,Quetzal (GTQ),True
8187,Guatemala,2004,1748.068,M,GTM,Local,Quetzal (GTQ),True
8188,Guatemala,2004,586.038,M,GTM,PPP,Quetzal (GTQ),True
8189,Guatemala,2004,219.98,M,GTM,USD,Quetzal (GTQ),True
8190,Guatemala,2004,1534.71,F,GTM,Local,Quetzal (GTQ),True
8191,Guatemala,2004,514.51,F,GTM,PPP,Quetzal (GTQ),True
8192,Guatemala,2004,193.131,F,GTM,USD,Quetzal (GTQ),True
8193,Guatemala,2003,1746.948,T,GTM,Local,Quetzal (GTQ),True
8194,Guatemala,2003,613.619,T,GTM,PPP,Quetzal (GTQ),True
8195,Guatemala,2003,219.995,T,GTM,USD,Quetzal (GTQ),True
8196,Guatemala,2003,1833.144,M,GTM,Local,Quetzal (GTQ),True
8197,Guatemala,2003,643.896,M,GTM,PPP,Quetzal (GTQ),True
8198,Guatemala,2003,230.85,M,GTM,USD,Quetzal (GTQ),True
8199,Guatemala,2003,1552.8,F,GTM,Local,Quetzal (GTQ),True
8200,Guatemala,2003,545.425,F,GTM,PPP,Quetzal (GTQ),True
8201,Guatemala,2003,195.546,F,GTM,USD,Quetzal (GTQ),True
8202,Guatemala,2002,1678.841,T,GTM,Local,Quetzal (GTQ),True
8203,Guatemala,2002,608.917,T,GTM,PPP,Quetzal (GTQ),True
8204,Guatemala,2002,214.64,T,GTM,USD,Quetzal (GTQ),True
8205,Guatemala,2002,1733.579,M,GTM,Local,Quetzal (GTQ),True
8206,Guatemala,2002,628.771,M,GTM,PPP,Quetzal (GTQ),True
8207,Guatemala,2002,221.639,M,GTM,USD,Quetzal (GTQ),True
8208,Guatemala,2002,1554.248,F,GTM,Local,Quetzal (GTQ),True
8209,Guatemala,2002,563.727,F,GTM,PPP,Quetzal (GTQ),True
8210,Guatemala,2002,198.711,F,GTM,USD,Quetzal (GTQ),True
8211,Guatemala,2001,1859.8,T,GTM,Local,Quetzal (GTQ),False
8212,Guatemala,2001,718.022,T,GTM,PPP,Quetzal (GTQ),False
8213,Guatemala,2001,236.658,T,GTM,USD,Quetzal (GTQ),False
8214,Guatemala,2000,1724.8,T,GTM,Local,Quetzal (GTQ),False
8215,Guatemala,2000,694.783,T,GTM,PPP,Quetzal (GTQ),False
8216,Guatemala,2000,222.178,T,GTM,USD,Quetzal (GTQ),False
8217,Guatemala,1999,1567.78,T,GTM,Local,Quetzal (GTQ),False
8218,Guatemala,1999,647.42,T,GTM,PPP,Quetzal (GTQ),False
8219,Guatemala,1999,212.275,T,GTM,USD,Quetzal (GTQ),False
8220,Guatemala,1998,1408.51,T,GTM,Local,Quetzal (GTQ),False
8221,Guatemala,1998,598.87,T,GTM,PPP,Quetzal (GTQ),False
8222,Guatemala,1998,220.264,T,GTM,USD,Quetzal (GTQ),False
8223,Guatemala,1997,1275.08,T,GTM,Local,Quetzal (GTQ),False
8224,Guatemala,1997,569.158,T,GTM,PPP,Quetzal (GTQ),False
8225,Guatemala,1997,210.226,T,GTM,USD,Quetzal (GTQ),False
8226,Guatemala,1996,1136.02,T,GTM,Local,Quetzal (GTQ),False
8227,Guatemala,1996,541.252,T,GTM,PPP,Quetzal (GTQ),False
8228,Guatemala,1996,187.787,T,GTM,USD,Quetzal (GTQ),False
8229,Guatemala,1995,932.76,T,GTM,Local,Quetzal (GTQ),False
8230,Guatemala,1995,479.492,T,GTM,PPP,Quetzal (GTQ),False
8231,Guatemala,1995,160.534,T,GTM,USD,Quetzal (GTQ),False
8232,Guatemala,1994,768.13,T,GTM,Local,Quetzal (GTQ),False
8233,Guatemala,1994,416.395,T,GTM,PPP,Quetzal (GTQ),False
8234,Guatemala,1994,133.56,T,GTM,USD,Quetzal (GTQ),False
8235,Guatemala,1993,678.45,T,GTM,Local,Quetzal (GTQ),False
8236,Guatemala,1993,397.344,T,GTM,PPP,Quetzal (GTQ),False
8237,Guatemala,1993,120.391,T,GTM,USD,Quetzal (GTQ),False
8238,Guatemala,1992,559.08,T,GTM,Local,Quetzal (GTQ),False
8239,Guatemala,1992,355.637,T,GTM,PPP,Quetzal (GTQ),False
8240,Guatemala,1992,108.126,T,GTM,USD,Quetzal (GTQ),False
8241,Guatemala,1991,441.05,T,GTM,Local,Quetzal (GTQ),False
8242,Guatemala,1991,299.665,T,GTM,PPP,Quetzal (GTQ),False
8243,Guatemala,1991,87.703,T,GTM,USD,Quetzal (GTQ),False
8244,Guatemala,1990,348.86,T,GTM,Local,Quetzal (GTQ),False
8245,Guatemala,1990,302.818,T,GTM,PPP,Quetzal (GTQ),False
8246,Guatemala,1990,77.771,T,GTM,USD,Quetzal (GTQ),False
8247,Guatemala,1989,302.15,T,GTM,Local,Quetzal (GTQ),False
8248,Guatemala,1988,257.67,T,GTM,Local,Quetzal (GTQ),False
8249,Guatemala,1987,220.96,T,GTM,Local,Quetzal (GTQ),False
8250,Guatemala,1986,184.36,T,GTM,Local,Quetzal (GTQ),False
8251,Guatemala,1985,164.69,T,GTM,Local,Quetzal (GTQ),False
8252,Guatemala,1984,160.79,T,GTM,Local,Quetzal (GTQ),False
8253,Guatemala,1983,170.81,T,GTM,Local,Quetzal (GTQ),False
8254,Guatemala,1982,161.31,T,GTM,Local,Quetzal (GTQ),False
8255,Guatemala,1981,151.89,T,GTM,Local,Quetzal (GTQ),False
8256,Guatemala,1980,115.78,T,GTM,Local,Quetzal (GTQ),False
8257,Guam,2016,2065.332,T,GUM,Local,United States dollar (USD),False
8258,Guam,2016,1858.975,T,GUM,PPP,United States dollar (USD),False
8259,Guam,2016,2065.332,T,GUM,USD,United States dollar (USD),False
8260,Guam,2015,2082.622,T,GUM,Local,United States dollar (USD),False
8261,Guam,2015,1962.254,T,GUM,PPP,United States dollar (USD),False
8262,Guam,2015,2082.622,T,GUM,USD,United States dollar (USD),False
8263,Guam,2014,2074.763,T,GUM,Local,United States dollar (USD),False
8264,Guam,2014,1934.96,T,GUM,PPP,United States dollar (USD),False
8265,Guam,2014,2074.763,T,GUM,USD,United States dollar (USD),False
8266,Guam,2013,2007.176,T,GUM,Local,United States dollar (USD),False
8267,Guam,2013,1856.781,T,GUM,PPP,United States dollar (USD),False
8268,Guam,2013,2007.176,T,GUM,USD,United States dollar (USD),False
8269,Guam,2012,2035.468,T,GUM,Local,United States dollar (USD),False
8270,Guam,2012,1855.77,T,GUM,PPP,United States dollar (USD),False
8271,Guam,2012,2035.468,T,GUM,USD,United States dollar (USD),False
8272,Guam,2010,1944.304,T,GUM,Local,United States dollar (USD),False
8273,Guam,2009,1911.297,T,GUM,Local,United States dollar (USD),False
8274,Guam,2008,1802.843,T,GUM,Local,United States dollar (USD),False
8275,Guam,2007,1779.439,T,GUM,Local,United States dollar (USD),False
8276,Guam,2006,1671.021,T,GUM,Local,United States dollar (USD),False
8277,Guam,2005,1686.6,T,GUM,Local,United States dollar (USD),False
8278,Guam,2004,1733.684,T,GUM,Local,United States dollar (USD),False
8279,Guam,2003,1706.938,T,GUM,Local,United States dollar (USD),False
8280,Guam,2002,1506.156,T,GUM,Local,United States dollar (USD),False
8281,Guam,2001,1511.876,T,GUM,Local,United States dollar (USD),False
8282,Guam,2000,1630.938,T,GUM,Local,United States dollar (USD),False
8283,Guam,1995,1545.083,T,GUM,Local,United States dollar (USD),False
8284,Guam,1994,1525.286,T,GUM,Local,United States dollar (USD),False
8285,Guam,1993,1430.909,T,GUM,Local,United States dollar (USD),False
8286,Guam,1992,1409.233,T,GUM,Local,United States dollar (USD),False
8287,Guam,1991,1374.489,T,GUM,Local,United States dollar (USD),False
8288,Guam,1990,1273.02,T,GUM,Local,United States dollar (USD),False
8289,Guam,1989,1156.526,T,GUM,Local,United States dollar (USD),False
8290,Guam,1988,1044.604,T,GUM,Local,United States dollar (USD),False
8291,Guam,1987,990.016,T,GUM,Local,United States dollar (USD),False
8292,Guam,1986,978.095,T,GUM,Local,United States dollar (USD),False
8293,Guam,1985,962.594,T,GUM,Local,United States dollar (USD),False
8294,Guam,1984,944.282,T,GUM,Local,United States dollar (USD),False
8295,Guam,1983,893.816,T,GUM,Local,United States dollar (USD),False
8296,Guam,1982,888.75,T,GUM,Local,United States dollar (USD),False
8297,Guam,1981,909.906,T,GUM,Local,United States dollar (USD),False
8298,Guam,1980,788.701,T,GUM,Local,United States dollar (USD),False
8299,Guam,1979,808.602,T,GUM,Local,United States dollar (USD),False
8300,Guam,1978,764.306,T,GUM,Local,United States dollar (USD),False
8301,Guam,1977,605.594,T,GUM,Local,United States dollar (USD),False
8302,Guam,1976,624.52,T,GUM,Local,United States dollar (USD),False
8303,Guam,1975,573.552,T,GUM,Local,United States dollar (USD),False
8304,Guam,1974,591.924,T,GUM,Local,United States dollar (USD),False
8305,Guyana,2019,81867.118,T,GUY,Local,Guyanese dollar (GYD),False
8306,Guyana,2019,748.834,T,GUY,PPP,Guyanese dollar (GYD),False
8307,Guyana,2019,392.648,T,GUY,USD,Guyanese dollar (GYD),False
8308,Guyana,2019,86863.156,M,GUY,Local,Guyanese dollar (GYD),False
8309,Guyana,2019,794.533,M,GUY,PPP,Guyanese dollar (GYD),False
8310,Guyana,2019,416.61,M,GUY,USD,Guyanese dollar (GYD),False
8311,Guyana,2019,74712.503,F,GUY,Local,Guyanese dollar (GYD),False
8312,Guyana,2019,683.391,F,GUY,PPP,Guyanese dollar (GYD),False
8313,Guyana,2019,358.333,F,GUY,USD,Guyanese dollar (GYD),False
8314,Guyana,2018,76729.473,T,GUY,Local,Guyanese dollar (GYD),True
8315,Guyana,2018,678.084,T,GUY,PPP,Guyanese dollar (GYD),True
8316,Guyana,2018,369.395,T,GUY,USD,Guyanese dollar (GYD),True
8317,Guyana,2018,82316.024,M,GUY,Local,Guyanese dollar (GYD),True
8318,Guyana,2018,727.454,M,GUY,PPP,Guyanese dollar (GYD),True
8319,Guyana,2018,396.29,M,GUY,USD,Guyanese dollar (GYD),True
8320,Guyana,2018,68469.065,F,GUY,Local,Guyanese dollar (GYD),True
8321,Guyana,2018,605.084,F,GUY,PPP,Guyanese dollar (GYD),True
8322,Guyana,2018,329.627,F,GUY,USD,Guyanese dollar (GYD),True
8323,Guyana,2007,77750.0,T,GUY,Local,Guyanese dollar (GYD),False
8324,Guyana,2007,718.831,T,GUY,PPP,Guyanese dollar (GYD),False
8325,Guyana,2007,384.242,T,GUY,USD,Guyanese dollar (GYD),False
8326,Guyana,2006,62624.0,T,GUY,Local,Guyanese dollar (GYD),False
8327,Guyana,2006,631.605,T,GUY,PPP,Guyanese dollar (GYD),False
8328,Guyana,2006,312.825,T,GUY,USD,Guyanese dollar (GYD),False
8329,Guyana,2004,73922.0,T,GUY,Local,Guyanese dollar (GYD),False
8330,Guyana,2004,796.805,T,GUY,PPP,Guyanese dollar (GYD),False
8331,Guyana,2004,372.764,T,GUY,USD,Guyanese dollar (GYD),False
8332,Guyana,2003,53910.0,T,GUY,Local,Guyanese dollar (GYD),False
8333,Guyana,2003,592.365,T,GUY,PPP,Guyanese dollar (GYD),False
8334,Guyana,2003,278.061,T,GUY,USD,Guyanese dollar (GYD),False
8335,"Hong Kong, China",2016,15000.0,T,HKG,Local,Hong Kong dollar (HKD),False
8336,"Hong Kong, China",2016,2323.573,T,HKG,PPP,Hong Kong dollar (HKD),False
8337,"Hong Kong, China",2016,1932.429,T,HKG,USD,Hong Kong dollar (HKD),False
8338,"Hong Kong, China",2016,18000.0,M,HKG,Local,Hong Kong dollar (HKD),False
8339,"Hong Kong, China",2016,2788.287,M,HKG,PPP,Hong Kong dollar (HKD),False
8340,"Hong Kong, China",2016,2318.915,M,HKG,USD,Hong Kong dollar (HKD),False
8341,"Hong Kong, China",2016,12000.0,F,HKG,Local,Hong Kong dollar (HKD),False
8342,"Hong Kong, China",2016,1858.858,F,HKG,PPP,Hong Kong dollar (HKD),False
8343,"Hong Kong, China",2016,1545.944,F,HKG,USD,Hong Kong dollar (HKD),False
8344,"Hong Kong, China",2015,14200.0,T,HKG,Local,Hong Kong dollar (HKD),False
8345,"Hong Kong, China",2015,2244.407,T,HKG,PPP,Hong Kong dollar (HKD),False
8346,"Hong Kong, China",2015,1831.844,T,HKG,USD,Hong Kong dollar (HKD),False
8347,"Hong Kong, China",2015,16500.0,M,HKG,Local,Hong Kong dollar (HKD),False
8348,"Hong Kong, China",2015,2607.938,M,HKG,PPP,Hong Kong dollar (HKD),False
8349,"Hong Kong, China",2015,2128.552,M,HKG,USD,Hong Kong dollar (HKD),False
8350,"Hong Kong, China",2015,11800.0,F,HKG,Local,Hong Kong dollar (HKD),False
8351,"Hong Kong, China",2015,1865.071,F,HKG,PPP,Hong Kong dollar (HKD),False
8352,"Hong Kong, China",2015,1522.237,F,HKG,USD,Hong Kong dollar (HKD),False
8353,"Hong Kong, China",2014,13000.0,T,HKG,Local,Hong Kong dollar (HKD),False
8354,"Hong Kong, China",2014,2059.038,T,HKG,PPP,Hong Kong dollar (HKD),False
8355,"Hong Kong, China",2014,1676.536,T,HKG,USD,Hong Kong dollar (HKD),False
8356,"Hong Kong, China",2014,15000.0,M,HKG,Local,Hong Kong dollar (HKD),False
8357,"Hong Kong, China",2014,2375.813,M,HKG,PPP,Hong Kong dollar (HKD),False
8358,"Hong Kong, China",2014,1934.465,M,HKG,USD,Hong Kong dollar (HKD),False
8359,"Hong Kong, China",2014,11000.0,F,HKG,Local,Hong Kong dollar (HKD),False
8360,"Hong Kong, China",2014,1742.263,F,HKG,PPP,Hong Kong dollar (HKD),False
8361,"Hong Kong, China",2014,1418.607,F,HKG,USD,Hong Kong dollar (HKD),False
8362,"Hong Kong, China",2013,12600.0,T,HKG,Local,Hong Kong dollar (HKD),False
8363,"Hong Kong, China",2013,2066.963,T,HKG,PPP,Hong Kong dollar (HKD),False
8364,"Hong Kong, China",2013,1624.549,T,HKG,USD,Hong Kong dollar (HKD),False
8365,"Hong Kong, China",2013,15000.0,M,HKG,Local,Hong Kong dollar (HKD),False
8366,"Hong Kong, China",2013,2460.671,M,HKG,PPP,Hong Kong dollar (HKD),False
8367,"Hong Kong, China",2013,1933.987,M,HKG,USD,Hong Kong dollar (HKD),False
8368,"Hong Kong, China",2013,10500.0,F,HKG,Local,Hong Kong dollar (HKD),False
8369,"Hong Kong, China",2013,1722.469,F,HKG,PPP,Hong Kong dollar (HKD),False
8370,"Hong Kong, China",2013,1353.791,F,HKG,USD,Hong Kong dollar (HKD),False
8371,"Hong Kong, China",2012,12000.0,T,HKG,Local,Hong Kong dollar (HKD),False
8372,"Hong Kong, China",2012,2088.934,T,HKG,PPP,Hong Kong dollar (HKD),False
8373,"Hong Kong, China",2012,1547.106,T,HKG,USD,Hong Kong dollar (HKD),False
8374,"Hong Kong, China",2012,14000.0,M,HKG,Local,Hong Kong dollar (HKD),False
8375,"Hong Kong, China",2012,2437.089,M,HKG,PPP,Hong Kong dollar (HKD),False
8376,"Hong Kong, China",2012,1804.957,M,HKG,USD,Hong Kong dollar (HKD),False
8377,"Hong Kong, China",2012,10000.0,F,HKG,Local,Hong Kong dollar (HKD),False
8378,"Hong Kong, China",2012,1740.778,F,HKG,PPP,Hong Kong dollar (HKD),False
8379,"Hong Kong, China",2012,1289.255,F,HKG,USD,Hong Kong dollar (HKD),False
8380,"Hong Kong, China",2011,11000.0,T,HKG,Local,Hong Kong dollar (HKD),False
8381,"Hong Kong, China",2011,1947.938,T,HKG,PPP,Hong Kong dollar (HKD),False
8382,"Hong Kong, China",2011,1413.155,T,HKG,USD,Hong Kong dollar (HKD),False
8383,"Hong Kong, China",2011,13000.0,M,HKG,Local,Hong Kong dollar (HKD),False
8384,"Hong Kong, China",2011,2302.109,M,HKG,PPP,Hong Kong dollar (HKD),False
8385,"Hong Kong, China",2011,1670.092,M,HKG,USD,Hong Kong dollar (HKD),False
8386,"Hong Kong, China",2011,9000.0,F,HKG,Local,Hong Kong dollar (HKD),False
8387,"Hong Kong, China",2011,1593.768,F,HKG,PPP,Hong Kong dollar (HKD),False
8388,"Hong Kong, China",2011,1156.218,F,HKG,USD,Hong Kong dollar (HKD),False
8389,"Hong Kong, China",2010,11000.0,T,HKG,Local,Hong Kong dollar (HKD),False
8390,"Hong Kong, China",2010,1988.507,T,HKG,PPP,Hong Kong dollar (HKD),False
8391,"Hong Kong, China",2010,1415.853,T,HKG,USD,Hong Kong dollar (HKD),False
8392,"Hong Kong, China",2010,12000.0,M,HKG,Local,Hong Kong dollar (HKD),False
8393,"Hong Kong, China",2010,2169.28,M,HKG,PPP,Hong Kong dollar (HKD),False
8394,"Hong Kong, China",2010,1544.567,M,HKG,USD,Hong Kong dollar (HKD),False
8395,"Hong Kong, China",2010,9000.0,F,HKG,Local,Hong Kong dollar (HKD),False
8396,"Hong Kong, China",2010,1626.96,F,HKG,PPP,Hong Kong dollar (HKD),False
8397,"Hong Kong, China",2010,1158.425,F,HKG,USD,Hong Kong dollar (HKD),False
8398,"Hong Kong, China",2007,10000.1,T,HKG,Local,Hong Kong dollar (HKD),False
8399,"Hong Kong, China",2007,1844.642,T,HKG,PPP,Hong Kong dollar (HKD),False
8400,"Hong Kong, China",2007,1281.831,T,HKG,USD,Hong Kong dollar (HKD),False
8401,"Hong Kong, China",2007,12000.0,M,HKG,Local,Hong Kong dollar (HKD),False
8402,"Hong Kong, China",2007,2213.548,M,HKG,PPP,Hong Kong dollar (HKD),False
8403,"Hong Kong, China",2007,1538.182,M,HKG,USD,Hong Kong dollar (HKD),False
8404,"Hong Kong, China",2007,8000.0,F,HKG,Local,Hong Kong dollar (HKD),False
8405,"Hong Kong, China",2007,1475.699,F,HKG,PPP,Hong Kong dollar (HKD),False
8406,"Hong Kong, China",2007,1025.455,F,HKG,USD,Hong Kong dollar (HKD),False
8407,"Hong Kong, China",2005,11000.0,M,HKG,Local,Hong Kong dollar (HKD),False
8408,"Hong Kong, China",2005,1989.053,M,HKG,PPP,Hong Kong dollar (HKD),False
8409,"Hong Kong, China",2005,1414.367,M,HKG,USD,Hong Kong dollar (HKD),False
8410,"Hong Kong, China",2005,8000.0,F,HKG,Local,Hong Kong dollar (HKD),False
8411,"Hong Kong, China",2005,1446.584,F,HKG,PPP,Hong Kong dollar (HKD),False
8412,"Hong Kong, China",2005,1028.63,F,HKG,USD,Hong Kong dollar (HKD),False
8413,"Hong Kong, China",2004,9500.0,T,HKG,Local,Hong Kong dollar (HKD),False
8414,"Hong Kong, China",2004,1675.181,T,HKG,PPP,Hong Kong dollar (HKD),False
8415,"Hong Kong, China",2004,1219.825,T,HKG,USD,Hong Kong dollar (HKD),False
8416,"Hong Kong, China",2003,10000.0,T,HKG,Local,Hong Kong dollar (HKD),False
8417,"Hong Kong, China",2003,1712.652,T,HKG,PPP,Hong Kong dollar (HKD),False
8418,"Hong Kong, China",2003,1284.233,T,HKG,USD,Hong Kong dollar (HKD),False
8419,Honduras,2023,11039.177,T,HND,Local,Lempira (HNL),False
8420,Honduras,2023,905.458,T,HND,PPP,Lempira (HNL),False
8421,Honduras,2023,448.717,T,HND,USD,Lempira (HNL),False
8422,Honduras,2023,10774.6,M,HND,Local,Lempira (HNL),False
8423,Honduras,2023,883.757,M,HND,PPP,Lempira (HNL),False
8424,Honduras,2023,437.962,M,HND,USD,Lempira (HNL),False
8425,Honduras,2023,11608.047,F,HND,Local,Lempira (HNL),False
8426,Honduras,2023,952.118,F,HND,PPP,Lempira (HNL),False
8427,Honduras,2023,471.84,F,HND,USD,Lempira (HNL),False
8428,Honduras,2022,9217.472,T,HND,Local,Lempira (HNL),False
8429,Honduras,2022,774.532,T,HND,PPP,Lempira (HNL),False
8430,Honduras,2022,376.44,T,HND,USD,Lempira (HNL),False
8431,Honduras,2022,9205.795,M,HND,Local,Lempira (HNL),False
8432,Honduras,2022,773.551,M,HND,PPP,Lempira (HNL),False
8433,Honduras,2022,375.964,M,HND,USD,Lempira (HNL),False
8434,Honduras,2022,9241.316,F,HND,Local,Lempira (HNL),False
8435,Honduras,2022,776.536,F,HND,PPP,Lempira (HNL),False
8436,Honduras,2022,377.414,F,HND,USD,Lempira (HNL),False
8437,Honduras,2021,25262.372,T,HND,Local,Lempira (HNL),False
8438,Honduras,2021,2144.125,T,HND,PPP,Lempira (HNL),False
8439,Honduras,2021,1051.869,T,HND,USD,Lempira (HNL),False
8440,Honduras,2021,23871.754,M,HND,Local,Lempira (HNL),False
8441,Honduras,2021,2026.098,M,HND,PPP,Lempira (HNL),False
8442,Honduras,2021,993.967,M,HND,USD,Lempira (HNL),False
8443,Honduras,2021,27798.25,F,HND,Local,Lempira (HNL),False
8444,Honduras,2021,2359.356,F,HND,PPP,Lempira (HNL),False
8445,Honduras,2021,1157.457,F,HND,USD,Lempira (HNL),False
8446,Honduras,2020,8296.334,T,HND,Local,Lempira (HNL),True
8447,Honduras,2020,716.084,T,HND,PPP,Lempira (HNL),True
8448,Honduras,2020,337.498,T,HND,USD,Lempira (HNL),True
8449,Honduras,2020,7711.371,M,HND,Local,Lempira (HNL),True
8450,Honduras,2020,665.593,M,HND,PPP,Lempira (HNL),True
8451,Honduras,2020,313.701,M,HND,USD,Lempira (HNL),True
8452,Honduras,2020,9356.567,F,HND,Local,Lempira (HNL),True
8453,Honduras,2020,807.596,F,HND,PPP,Lempira (HNL),True
8454,Honduras,2020,380.629,F,HND,USD,Lempira (HNL),True
8455,Honduras,2019,7338.608,T,HND,Local,Lempira (HNL),False
8456,Honduras,2019,641.912,T,HND,PPP,Lempira (HNL),False
8457,Honduras,2019,299.431,T,HND,USD,Lempira (HNL),False
8458,Honduras,2019,7067.458,M,HND,Local,Lempira (HNL),False
8459,Honduras,2019,618.195,M,HND,PPP,Lempira (HNL),False
8460,Honduras,2019,288.367,M,HND,USD,Lempira (HNL),False
8461,Honduras,2019,7864.666,F,HND,Local,Lempira (HNL),False
8462,Honduras,2019,687.927,F,HND,PPP,Lempira (HNL),False
8463,Honduras,2019,320.895,F,HND,USD,Lempira (HNL),False
8464,Honduras,2018,6650.171,T,HND,Local,Lempira (HNL),True
8465,Honduras,2018,596.48,T,HND,PPP,Lempira (HNL),True
8466,Honduras,2018,278.218,T,HND,USD,Lempira (HNL),True
8467,Honduras,2018,6318.571,M,HND,Local,Lempira (HNL),True
8468,Honduras,2018,566.738,M,HND,PPP,Lempira (HNL),True
8469,Honduras,2018,264.345,M,HND,USD,Lempira (HNL),True
8470,Honduras,2018,7315.927,F,HND,Local,Lempira (HNL),True
8471,Honduras,2018,656.195,F,HND,PPP,Lempira (HNL),True
8472,Honduras,2018,306.071,F,HND,USD,Lempira (HNL),True
8473,Honduras,2017,6875.838,T,HND,Local,Lempira (HNL),False
8474,Honduras,2017,644.038,T,HND,PPP,Lempira (HNL),False
8475,Honduras,2017,292.75,T,HND,USD,Lempira (HNL),False
8476,Honduras,2017,6713.916,M,HND,Local,Lempira (HNL),False
8477,Honduras,2017,628.871,M,HND,PPP,Lempira (HNL),False
8478,Honduras,2017,285.856,M,HND,USD,Lempira (HNL),False
8479,Honduras,2017,7198.0,F,HND,Local,Lempira (HNL),False
8480,Honduras,2017,674.213,F,HND,PPP,Lempira (HNL),False
8481,Honduras,2017,306.466,F,HND,USD,Lempira (HNL),False
8482,Honduras,2016,7024.417,T,HND,Local,Lempira (HNL),False
8483,Honduras,2016,669.5,T,HND,PPP,Lempira (HNL),False
8484,Honduras,2016,307.616,T,HND,USD,Lempira (HNL),False
8485,Honduras,2016,6707.003,M,HND,Local,Lempira (HNL),False
8486,Honduras,2016,639.247,M,HND,PPP,Lempira (HNL),False
8487,Honduras,2016,293.716,M,HND,USD,Lempira (HNL),False
8488,Honduras,2016,7623.526,F,HND,Local,Lempira (HNL),False
8489,Honduras,2016,726.601,F,HND,PPP,Lempira (HNL),False
8490,Honduras,2016,333.852,F,HND,USD,Lempira (HNL),False
8491,Honduras,2015,6660.392,T,HND,Local,Lempira (HNL),False
8492,Honduras,2015,627.444,T,HND,PPP,Lempira (HNL),False
8493,Honduras,2015,303.502,T,HND,USD,Lempira (HNL),False
8494,Honduras,2015,6373.994,M,HND,Local,Lempira (HNL),False
8495,Honduras,2015,600.464,M,HND,PPP,Lempira (HNL),False
8496,Honduras,2015,290.451,M,HND,USD,Lempira (HNL),False
8497,Honduras,2015,7201.77,F,HND,Local,Lempira (HNL),False
8498,Honduras,2015,678.445,F,HND,PPP,Lempira (HNL),False
8499,Honduras,2015,328.171,F,HND,USD,Lempira (HNL),False
8500,Honduras,2014,6678.121,T,HND,Local,Lempira (HNL),False
8501,Honduras,2014,630.602,T,HND,PPP,Lempira (HNL),False
8502,Honduras,2014,318.2,T,HND,USD,Lempira (HNL),False
8503,Honduras,2014,6286.042,M,HND,Local,Lempira (HNL),False
8504,Honduras,2014,593.579,M,HND,PPP,Lempira (HNL),False
8505,Honduras,2014,299.519,M,HND,USD,Lempira (HNL),False
8506,Honduras,2014,7406.9,F,HND,Local,Lempira (HNL),False
8507,Honduras,2014,699.42,F,HND,PPP,Lempira (HNL),False
8508,Honduras,2014,352.925,F,HND,USD,Lempira (HNL),False
8509,Honduras,2013,6045.341,T,HND,Local,Lempira (HNL),False
8510,Honduras,2013,585.756,T,HND,PPP,Lempira (HNL),False
8511,Honduras,2013,297.013,T,HND,USD,Lempira (HNL),False
8512,Honduras,2013,5666.894,M,HND,Local,Lempira (HNL),False
8513,Honduras,2013,549.087,M,HND,PPP,Lempira (HNL),False
8514,Honduras,2013,278.42,M,HND,USD,Lempira (HNL),False
8515,Honduras,2013,6777.286,F,HND,Local,Lempira (HNL),False
8516,Honduras,2013,656.677,F,HND,PPP,Lempira (HNL),False
8517,Honduras,2013,332.974,F,HND,USD,Lempira (HNL),False
8518,Honduras,2012,6945.277,T,HND,Local,Lempira (HNL),False
8519,Honduras,2012,694.512,T,HND,PPP,Lempira (HNL),False
8520,Honduras,2012,356.127,T,HND,USD,Lempira (HNL),False
